ticker,name,sector,asset_type,current_price,market_cap,revenue,net_income,total_equity,net_debt,roe,net_margin,debt_ebitda,ev_ebitda,net_income_growth_yoy,pe_ratio,pb_ratio,dividend_yield,dividend_growth_yoy,score,score_label
BRGE11,,,stock,1318.0,970654000.0,3555000.0,29317000.0,1324180000.0,-1593730000.0,0.22,,,91.0,,,73.0,0.21,,60.0,Bom
BRGE12,CONSORCIO ALFA PNF,Previdência e Seguros,stock,1347.0,992012000.0,3555000.0,29317000.0,1324180000.0,-1593730000.0,0.22,,,88.0,,,75.0,0.0,,52.5,Bom
BRGE3,CONSORCIO ALFA ON,Previdência e Seguros,stock,1350.0,994221000.0,3555000.0,29317000.0,1324180000.0,-1593730000.0,0.22,,,87.0,,,75.0,0.0,,52.5,Bom
BRGE5,CONSORCIO ALFA PNA,Previdência e Seguros,stock,1318.0,970654000.0,3555000.0,29317000.0,1324180000.0,-1593730000.0,0.22,,,91.0,,,73.0,0.0,,52.5,Bom
BRGE6,CONSORCIO ALFA PNB,Previdência e Seguros,stock,1292.0,951506000.0,3555000.0,29317000.0,1324180000.0,-1593730000.0,0.22,,,94.0,,,72.0,0.44,,60.0,Bom
BRGE7,CONSORCIO ALFA PNC,Previdência e Seguros,stock,1307.0,962553000.0,3555000.0,29317000.0,1324180000.0,-1593730000.0,0.22,,,92.0,,,73.0,0.25,,60.0,Bom
BRGE8,CONSORCIO ALFA PND,Previdência e Seguros,stock,1317.0,969918000.0,3555000.0,29317000.0,1324180000.0,-1593730000.0,0.22,,,91.0,,,73.0,0.18,,60.0,Bom
BRIT3,BRISANET ON NM,Telecomunicações,stock,306.0,1374230000.0,1370630000.0,115925000.0,1557890000.0,1031590000.0,0.74,0.85,,,,,88.0,0.0,,52.5,Bom
BRIV3,ALFA DE INVESTIMENTO ON,Intermediários Financeiros,stock,1286.0,1139410000.0,,15855000.0,1671490000.0,,0.09,0.0,,,,,68.0,0.0,,36.96,Regular
BRIV4,ALFA DE INVESTIMENTO PN,Intermediários Financeiros,stock,1254.0,1111060000.0,,15855000.0,1671490000.0,,0.09,0.0,,,,,66.0,0.26,,44.46,Regular
BRKM3,BRASKEM ON N1,Químicos,stock,899.0,7166900000.0,66745000000.0,-9132000000.0,-15736000000.0,43018000000.0,,-1.55,,,,-78.0,,0.0,,34.0,Regular
BRKM5,BRASKEM PNA N1,Químicos,stock,1221.0,9733910000.0,66745000000.0,-9132000000.0,-15736000000.0,43018000000.0,,-1.55,,,,-107.0,,0.0,,34.0,Regular
BRKM6,BRASKEM PNB N1,Químicos,stock,700.0,5580460000.0,66745000000.0,-9132000000.0,-15736000000.0,43018000000.0,,-1.55,,,,-61.0,,0.0,,34.0,Regular
BRML3,BR MALLS PARTICIPAÇÔES S/A ON,Exploração de Imóveis,stock,826.0,6770890000.0,1649190000.0,834871000.0,12265000000.0,2057520000.0,0.68,,,,,,55.0,0.0,,52.5,Bom
BRPR3,BR PROPERTIES ON NM,Exploração de Imóveis,stock,13117.0,60862900.0,87565000.0,-106170000.0,1136910000.0,-79469000.0,-0.93,,,,,-57.0,5.0,,,31.5,Regular
BRSR3,BANRISUL S/A ON,Intermediários Financeiros,stock,1686.0,6895300000.0,,1584360000.0,11323200000.0,,1.4,0.0,,,0.240221,435.0,61.0,0.94,,61.25,Bom
BRSR4,BANRISUL S/A PN,Intermediários Financeiros,stock,18110.0,74065200.0,,1584360000.0,11323200000.0,,1.4,0.0,,,,5.0,1.0,0.0,,61.25,Bom
BRSR5,BANRISUL S/A PNA,Intermediários Financeiros,stock,1701.0,6956650000.0,,1584360000.0,11323200000.0,,1.4,0.0,,,0.240221,439.0,61.0,0.95,,61.25,Bom
BRSR6,BANRISUL S/A PNB,Intermediários Financeiros,stock,1440.0,5889230000.0,,1584360000.0,11323200000.0,,1.4,0.0,,,0.240221,372.0,52.0,,,56.25,Bom
BRST3,BRISANET ON NM,Telecomunicações,stock,285.0,1248320000.0,1739580000.0,39507000.0,1562810000.0,1681030000.0,0.25,0.23,,,-0.513411,,80.0,0.14,,65.0,Bom
BRTP3,BRASIL TELECOM PARTICIPAÇÕES S.A. ON N1,,stock,3571.0,12997300000.0,11126900000.0,-193254000.0,5302340000.0,3274910000.0,-0.36,-0.3,,,,,,0.0,,19.0,Fraco
BRTP4,BRASIL TELECOM PARTICIPAÇÕES S.A. PN N1,,stock,2081.0,7574200000.0,11126900000.0,-193254000.0,5302340000.0,3274910000.0,-0.36,-0.3,,,,,,0.0,,19.0,Fraco
BSCT3,BESC S.A. ON,Intermediários Financeiros,stock,405.0,680311.0,,19271000.0,212960000.0,,0.9,0.0,,,,4.0,,0.0,,61.25,Bom
BSCT5,BESC S.A. PNAANT,Intermediários Financeiros,stock,350.0,587923000.0,,19271000.0,212960000.0,,0.9,0.0,,,,,,0.0,,46.25,Regular
BSCT6,BESC S.A. PNBANT,Intermediários Financeiros,stock,258.0,433383000.0,,19271000.0,212960000.0,,0.9,0.0,,,,,,0.0,,46.25,Regular
BSEV3,BIOSEV ON NM,Alimentos Processados,stock,900.0,9183860000.0,10330000000.0,163094000.0,-853187000.0,6655280000.0,-1.91,0.16,,,,,,0.0,,31.0,Regular
BSGR3,AGF BRASIL SEGUROS ON,,stock,109128.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,47.5,Regular
BSLI3,BRB ON,Intermediários Financeiros,stock,380.0,1847490000.0,,698331000.0,3984960000.0,,1.75,0.0,,,-0.237237,265.0,46.0,0.77,,46.44,Regular
BSLI4,BRB ON,Intermediários Financeiros,stock,383.0,1862070000.0,,698331000.0,3984960000.0,,1.75,0.0,,,-0.237237,267.0,47.0,0.84,,46.44,Regular
BUET3,BUETTNER S/A - INDUSTRIA E COMERCIO ON,"Tecidos, Vestuário e Calçados",stock,2499.0,121077000.0,61728000.0,-22181000.0,-124674000.0,87243000.0,1.78,,,,,,,0.0,,44.0,Regular
BUET4,BUETTNER S/A - INDUSTRIA E COMERCIO PN,"Tecidos, Vestuário e Calçados",stock,1849.0,89584000.0,61728000.0,-22181000.0,-124674000.0,87243000.0,1.78,,,,,-404.0,,0.0,,44.0,Regular
CAFE3,CAFE SOLUVEL BRASILIA S/A ON,,stock,200.0,4369080.0,15465000.0,242156000.0,-377387000.0,370448000.0,,,,,,2.0,,0.0,,52.5,Bom
CAFE4,CAFE SOLUVEL BRASILIA S/A PN,,stock,50.0,1092270.0,15465000.0,242156000.0,-377387000.0,370448000.0,,,,,,,,0.0,,45.0,Regular
CALI3,CAL S/A ON,Construção Civil,stock,2500.0,174725000.0,430391000.0,40931000.0,201211000.0,150564000.0,2.03,,,,0.560432,427.0,87.0,0.36,,65.0,Bom
CALI4,CAL S/A PN,Construção Civil,stock,5000.0,349450000.0,430391000.0,40931000.0,201211000.0,150564000.0,2.03,,,,,,,0.0,,52.5,Bom
CAMB3,PENALTY ON,"Tecidos, Vestuário e Calçados",stock,966.0,408377000.0,384414000.0,68956000.0,319417000.0,-56540000.0,2.16,,,,0.064209,,,,,62.13,Bom
CAMB4,PENALTY PN,"Tecidos, Vestuário e Calçados",stock,625.0,264219000.0,384414000.0,68956000.0,319417000.0,-56540000.0,2.16,,,,,383.0,83.0,0.0,,52.5,Bom
CAML3,CAMIL ON NM,Alimentos Processados,stock,568.0,1988000000.0,11115000000.0,148369000.0,3015320000.0,3248240000.0,0.49,0.13,,,-0.231384,,66.0,0.52,,62.65,Bom
CASH3,MELIUZ ON NM,Programas e Serviços,stock,412.0,466492000.0,478051000.0,-70887000.0,451778000.0,-91365000.0,-1.57,-1.49,,,,,,0.0,,30.0,Regular
CASN3,CASAN ON,Água e Saneamento,stock,1045.0,12024400000.0,2158830000.0,383070000.0,2728520000.0,2344540000.0,1.4,,,,0.216637,,,0.0,,65.0,Bom
CBAV3,CBA ON NM,Mineração,stock,1057.0,6881840000.0,8758550000.0,122494000.0,4630130000.0,3132790000.0,0.26,0.27,,,-0.478064,,,0.04,,60.83,Bom
CBEE3,AMPLA ENERG ON,Energia Elétrica,stock,891.0,4038230000.0,10122000000.0,50795000.0,9970030000.0,4780020000.0,0.05,0.05,,,,,41.0,0.0,,43.75,Regular
CBMA3,COBRASMA S/A ON,,stock,1.0,1025850.0,0.0,0.0,-32641900000.0,29771900000.0,,,,,,,,0.0,,47.5,Regular
CBMA4,COBRASMA S/A PN,,stock,1.0,1025850.0,0.0,0.0,-32641900000.0,29771900000.0,,,,,,,,0.0,,47.5,Regular
CCHI3,CHIARELLI ON,Construção e Engenharia,stock,2.0,1560000.0,0.0,0.0,-160477000.0,18088000.0,,,,,,,,0.0,,47.5,Regular
CCHI4,CHIARELLI PN,Construção e Engenharia,stock,2.0,1560000.0,0.0,0.0,-160477000.0,18088000.0,,,,,,,,0.0,,47.5,Regular
CCIM3,CC DES IMOB ON NM,Construção Civil,stock,552.0,623760000.0,1252830000.0,-37945000.0,660347000.0,1118770000.0,-0.57,-0.3,,,,,94.0,0.0,,19.0,Fraco
CCTU4,COMPANHIA BRASILEIRA DE CARTUCHOS - CBC PN,,stock,3728.0,76274900.0,248825000.0,9965000.0,82550000.0,37719000.0,1.21,0.4,,,,,92.0,0.0,,52.5,Bom
CCXC3,CCX CARVAO ON NM,Mineração,stock,116.0,1973160.0,0.0,-4139000.0,-52699000.0,-409000.0,0.79,0.0,,,,-48.0,,0.0,,47.75,Regular
CEAB3,CEA MODAS ON NM,Comércio,stock,1099.0,3387610000.0,7990440000.0,584677000.0,3702830000.0,131654000.0,1.58,0.73,,,7.906375,,91.0,0.47,,80.0,Excelente
CEBR3,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA ON,Energia Elétrica,stock,2785.0,2007480000.0,478478000.0,166923000.0,945696000.0,-381013000.0,1.77,,,,-0.018624,,,,,55.97,Bom
CEBR5,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNA,Energia Elétrica,stock,2652.0,1911610000.0,478478000.0,166923000.0,945696000.0,-381013000.0,1.77,,,,-0.018624,,,,,55.97,Bom
CEBR6,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNB,Energia Elétrica,stock,3060.0,2205710000.0,478478000.0,166923000.0,945696000.0,-381013000.0,1.77,,,,-0.018624,,,,,55.97,Bom
CEDO3,CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA ON,"Tecidos, Vestuário e Calçados",stock,1000.0,100000000.0,788520000.0,-55520000.0,259506000.0,372845000.0,-2.14,-0.7,,,,-180.0,39.0,0.0,,24.0,Fraco
CEDO4,CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA PN,"Tecidos, Vestuário e Calçados",stock,633.0,63300000.0,788520000.0,-55520000.0,259506000.0,372845000.0,-2.14,-0.7,,,,-114.0,24.0,0.0,,24.0,Fraco
CEEB3,COELBA ON,Energia Elétrica,stock,4837.0,12677600000.0,19122000000.0,1872000000.0,8110000000.0,18635000000.0,2.31,0.98,,,0.076346,,,,,71.45,Bom
CEEB5,COELBA PNA,Energia Elétrica,stock,4360.0,11427400000.0,19122000000.0,1872000000.0,8110000000.0,18635000000.0,2.31,0.98,,,0.076346,,,,,71.45,Bom
CEED3,CEEE-D ON N1,Energia Elétrica,stock,979.0,668216000.0,6433640000.0,-742009000.0,-4311770000.0,7040950000.0,1.72,-1.15,,,,-90.0,,0.0,,44.0,Regular
CEED4,CEEE-D PN N1,Energia Elétrica,stock,2000.0,1365100000.0,6433640000.0,-742009000.0,-4311770000.0,7040950000.0,1.72,-1.15,,,,-184.0,,0.0,,39.0,Regular
CEGR3,CEG ON,Gás,stock,3291.0,8544690000.0,4674670000.0,670085000.0,2181060000.0,314295000.0,3.07,,,,0.309609,,,0.2,,72.5,Bom
CELM3,CELM CIA EQUIP. DE LABORATORIOS MODERNOS ON,,stock,1500.0,1740000.0,6775000.0,-2599000.0,-11104000.0,5510000.0,2.34,,,,,-67.0,,0.0,,44.0,Regular
CEPE3,CELPE ON,Energia Elétrica,stock,12800.0,9550340000.0,9096000000.0,667000000.0,2674000000.0,8382000000.0,2.49,0.73,,,,,,0.0,,52.5,Bom
CEPE5,CELPE PNA,Energia Elétrica,stock,4012.0,2993430000.0,9096000000.0,667000000.0,2674000000.0,8382000000.0,2.49,0.73,,,,449.0,,0.0,,52.5,Bom
CEPE6,CELPE PNB,Energia Elétrica,stock,4300.0,3208320000.0,9096000000.0,667000000.0,2674000000.0,8382000000.0,2.49,0.73,,,,481.0,,0.0,,52.5,Bom
CESP3,CESP CIA ENERGETICA SAO PAULO ON,Energia Elétrica,stock,2555.0,8909570000.0,1741090000.0,158454000.0,4655050000.0,5497920000.0,0.34,0.91,,,,,,0.0,,52.5,Bom
CESP4,CESP CIA ENERGETICA SAO PAULO PN,Energia Elétrica,stock,1629.0,5680500.0,1741090000.0,158454000.0,4655050000.0,5497920000.0,0.34,0.91,,,,4.0,,0.0,,67.5,Bom
CESP5,CESP CIA ENERGETICA SAO PAULO PNA,Energia Elétrica,stock,2500.0,8717770000.0,1741090000.0,158454000.0,4655050000.0,5497920000.0,0.34,0.91,,,,,,0.0,,52.5,Bom
CESP6,CESP CIA ENERGETICA SAO PAULO PNB,Energia Elétrica,stock,2525.0,8804950000.0,1741090000.0,158454000.0,4655050000.0,5497920000.0,0.34,0.91,,,,,,0.0,,52.5,Bom
CFLU4,COCA COLA PN,,stock,100000.0,0.0,181042000.0,19403000.0,60351000.0,-2403000.0,3.22,,,,,,,0.0,,65.0,Bom
CGAS3,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS ON,Gás,stock,12451.0,16500200000.0,10683400000.0,1539430000.0,1721830000.0,8551440000.0,,,,,-0.051356,,,0.65,,50.48,Bom
CGAS5,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS PNAS,Gás,stock,12501.0,16566500000.0,10683400000.0,1539430000.0,1721830000.0,8551440000.0,,,,,-0.051356,,,0.71,,50.48,Bom
CGOS3,CELG ON,Energia Elétrica,stock,2620.0,858836000.0,1688400000.0,-176923000.0,453387000.0,1049930000.0,-3.9,-1.05,,,,-485.0,,0.0,,24.0,Fraco
CGOS4,CELG PN,Energia Elétrica,stock,1600.0,524480.0,1688400000.0,-176923000.0,453387000.0,1049930000.0,-3.9,-1.05,,,,,,0.0,,30.0,Regular
CGRA3,GRAZZIOTIN ON,Comércio,stock,2515.0,592124000.0,741508000.0,84649000.0,883322000.0,-156445000.0,0.96,,,,-0.110305,,67.0,,,54.6,Bom
CGRA4,GRAZZIOTIN PN,Comércio,stock,2506.0,590006000.0,741508000.0,84649000.0,883322000.0,-156445000.0,0.96,,,,-0.110305,,67.0,,,54.6,Bom
CIEL3,CIELO ON NM,Serviços Financeiros Diversos,stock,583.0,15839000000.0,0.0,0.0,11434200000.0,2501100000.0,,,,,,,,0.0,,47.5,Regular
CIQU3,CACIQUE ON,,stock,1249.0,311601000.0,755339000.0,47016000.0,296175000.0,238659000.0,1.59,0.62,,,,,,0.0,,52.5,Bom
CIQU4,CACIQUE PN,,stock,1249.0,311601000.0,755339000.0,47016000.0,296175000.0,238659000.0,1.59,0.62,,,,,,0.0,,52.5,Bom
CLAN4,CLARION PN,,stock,300.0,476109000.0,31425000.0,-10600000.0,1012240000.0,85790000.0,-0.1,,,,,,47.0,0.0,,22.0,Fraco
CLSA3,CLEARSALE ON NM,Serviços Financeiros Diversos,stock,1051.0,1975100000.0,476121000.0,-80759000.0,644827000.0,-337808000.0,-1.25,-1.7,,,,,,0.0,,24.0,Fraco
CLSC3,CELESC ON N2,Energia Elétrica,stock,12949.0,4994690000.0,12421500000.0,727471000.0,4141510000.0,4771360000.0,1.76,0.59,,,0.105076,,,0.67,,80.0,Excelente
CLSC4,CELESC PN N2,Energia Elétrica,stock,14595.0,5629580000.0,12421500000.0,727471000.0,4141510000.0,4771360000.0,1.76,0.59,,,0.105076,,,0.65,,80.0,Excelente
CLSC5,CELESC PNA N2,Energia Elétrica,stock,3901.0,1504690000.0,12421500000.0,727471000.0,4141510000.0,4771360000.0,1.76,0.59,,,,207.0,36.0,0.0,,52.5,Bom
CMET4,CAEMI PN,,stock,391.0,15326200000.0,4996240000.0,1890980000.0,2847970000.0,-1025010000.0,,,,,,,,0.0,,52.5,Bom
CMIG3,CEMIG ON N1,Energia Elétrica,stock,1647.0,47133500000.0,43369600000.0,4837710000.0,28887600000.0,17818000000.0,1.67,,,,0.061691,,,0.57,,66.75,Bom
CMIG4,CEMIG PN N1,Energia Elétrica,stock,1127.0,32252300000.0,43369600000.0,4837710000.0,28887600000.0,17818000000.0,1.67,,,,0.061691,,,0.83,,66.75,Bom
CMIN3,CSNMINERACAO ON N2,Mineração,stock,472.0,25639200000.0,17817900000.0,2229270000.0,7080300000.0,268641000.0,3.15,,,,-0.176162,,,,,53.61,Bom
CMMA4,CMA PARTICIPACOES SA PN,,stock,81.0,0.0,0.0,1527000.0,-79623000.0,-4000.0,-0.19,0.0,,3.0,,,,0.0,,39.95,Regular
CNFB4,CONFAB PN N1,Siderurgia e Metalurgia,stock,599.0,2433530000.0,1610060000.0,269957000.0,1552470000.0,523840000.0,1.74,,,,,,,0.0,,52.5,Bom
COCE3,CIA ENERG CEARA - COELCE ON,Energia Elétrica,stock,3332.0,2875580000.0,9596780000.0,505176000.0,5606640000.0,6695750000.0,0.9,0.53,,,-0.14958,,51.0,0.07,,65.26,Bom
COCE5,CIA ENERG CEARA - COELCE PNA,Energia Elétrica,stock,3266.0,2818620000.0,9596780000.0,505176000.0,5606640000.0,6695750000.0,0.9,0.53,,,-0.14958,,50.0,0.45,,66.51,Bom
COCE6,CIA ENERG CEARA - COELCE PNB,Energia Elétrica,stock,3500.0,3020570000.0,9596780000.0,505176000.0,5606640000.0,6695750000.0,0.9,0.53,,,-0.14958,,54.0,0.0,,59.01,Bom
COGN3,COGNA ON,Diversos,stock,254.0,5243240000.0,7535160000.0,671857000.0,13601200000.0,5331090000.0,0.49,0.84,,,,,39.0,0.47,,72.5,Bom
CORR3,CORREA RIBEIRO SA COM. IND. ON,Exploração de Imóveis,stock,1200.0,277836.0,333000.0,7130000.0,4665000.0,-12014000.0,,,,,,4.0,6.0,0.0,,67.5,Bom
CORR4,CORREA RIBEIRO SA COM. IND. PN,Exploração de Imóveis,stock,8200.0,1898550.0,333000.0,7130000.0,4665000.0,-12014000.0,,,,,,27.0,41.0,0.0,,55.95,Bom
CPFE3,CPFL ENERGIA S.A. ON,Energia Elétrica,stock,4452.0,51298400000.0,45054100000.0,5763250000.0,24297600000.0,25962200000.0,2.37,,,,0.024541,,,0.84,,61.18,Bom
CPFG3,CPFL GERAÇÂO DE ENERGIA S/A ON,Energia Elétrica,stock,1265.0,2299630000.0,3270510000.0,1214540000.0,3268670000.0,219617000.0,3.72,,,104.0,,189.0,70.0,0.0,,52.5,Bom
CPFG4,CPFL GERAÇÂO DE ENERGIA S/A PN,Energia Elétrica,stock,1226.0,2228730000.0,3270510000.0,1214540000.0,3268670000.0,219617000.0,3.72,,,102.0,,184.0,68.0,0.0,,52.5,Bom
CPFP4,CPFL - PIRATININGA PN,Energia Elétrica,stock,4400.0,2336260000.0,6138290000.0,571750000.0,856649000.0,2957820000.0,,0.93,,,,409.0,,0.0,,52.5,Bom
CPLE3,COPEL ON,Energia Elétrica,stock,1485.0,44294700000.0,27292500000.0,2715140000.0,23832400000.0,18139300000.0,1.14,1.0,,,0.310322,,,0.72,,80.0,Excelente
CPLE5,COPEL PNA,Energia Elétrica,stock,1358.0,40506600000.0,27292500000.0,2715140000.0,23832400000.0,18139300000.0,1.14,1.0,,,,,,0.0,,52.5,Bom
CPLE6,COPEL PNB,Energia Elétrica,stock,1426.0,42534900000.0,27292500000.0,2715140000.0,23832400000.0,18139300000.0,1.14,1.0,,,,,,0.0,,52.5,Bom
CPNY3,COMPANY S/A ON,Construção Civil,stock,235.0,169214000.0,730513000.0,-15383000.0,398830000.0,419800000.0,-0.39,-0.21,,,,,42.0,0.0,,19.6,Fraco
CPRE3,CPFL RENOVAV ON NM,Energia Elétrica,stock,1823.0,10824700000.0,3737240000.0,1136750000.0,4849340000.0,459516000.0,2.34,,,,,,,0.0,,52.5,Bom
CPSL3,COPESUL ON,,stock,3802.0,5711250000.0,7254240000.0,667337000.0,1634730000.0,-304387000.0,4.08,0.92,,,,,,0.0,,52.5,Bom
CRBM3,CARAÍBA METAIS S.A ON,,stock,9000.0,2700810000.0,1802420000.0,-93294000.0,827347000.0,-223867000.0,-1.13,-0.52,,,,,,0.0,,24.0,Fraco
CRBM7,CARAÍBA METAIS S.A PNC,,stock,6000.0,1800540000.0,1802420000.0,-93294000.0,827347000.0,-223867000.0,-1.13,-0.52,,,,,,0.0,,24.0,Fraco
CREM3,CREMER S.A. ON,Medicamentos e Outros Produtos,stock,1450.0,465117000.0,678650000.0,14226000.0,189701000.0,192417000.0,0.75,0.21,,,,,,0.0,,52.5,Bom
CREM4,CREMER S.A. PN,Medicamentos e Outros Produtos,stock,4800.0,1539700.0,678650000.0,14226000.0,189701000.0,192417000.0,0.75,0.21,,,,11.0,1.0,0.0,,63.0,Bom
CRFB3,CARREFOUR BR ON NM,Comércio e Distribuição,stock,848.0,17884800000.0,119573000000.0,1818000000.0,21435000000.0,20126000000.0,0.85,0.17,,,,,83.0,0.0,,51.38,Bom
CRIV3,ALFA FINANCEIRA ON,Intermediários Financeiros,stock,698.0,718542000.0,,18372000.0,1058750000.0,,0.17,0.0,,,,,68.0,0.0,,43.25,Regular
CRIV4,ALFA FINANCEIRA PN,Intermediários Financeiros,stock,674.0,693836000.0,,18372000.0,1058750000.0,,0.17,0.0,,,,,66.0,0.36,,50.75,Bom
CRPG3,CRISTAL ON,Químicos,stock,1810.0,525244000.0,836217000.0,-80437000.0,550076000.0,-35670000.0,-1.46,-0.96,,,,,95.0,0.0,,30.0,Regular
CRPG5,CRISTAL PNA,Químicos,stock,1626.0,471849000.0,836217000.0,-80437000.0,550076000.0,-35670000.0,-1.46,-0.96,,,,,86.0,0.0,,30.0,Regular
CRPG6,CRISTAL PNB,Químicos,stock,1789.0,519150000.0,836217000.0,-80437000.0,550076000.0,-35670000.0,-1.46,-0.96,,,,,94.0,0.0,,30.0,Regular
CRTP3,CELULAR CRT PARTICIPAÇÕES S/A ON,,stock,8650.0,2878810000.0,1182370000.0,129343000.0,1210570000.0,-236888000.0,1.07,,,,,,,0.0,,52.5,Bom
CRTP5,CELULAR CRT PARTICIPAÇÕES S/A PNA,,stock,6210.0,2066750000.0,1182370000.0,129343000.0,1210570000.0,-236888000.0,1.07,,,,,,,0.0,,52.5,Bom
CRUZ3,SOUZA CRUZ ON,,stock,2759.0,42169900000.0,6375550000.0,1666240000.0,1877350000.0,22417000.0,,,,,,,,0.0,,52.5,Bom
CSAB3,COMPANHIA DE SEGUROS ALIANÇA DA BAHIA ON,Previdência e Seguros,stock,3050.0,234240000.0,750000.0,4009000.0,211654000.0,0.0,0.19,,,,,,,0.0,,56.5,Bom
CSAB4,COMPANHIA DE SEGUROS ALIANÇA DA BAHIA PN,Previdência e Seguros,stock,4897.0,376090000.0,750000.0,4009000.0,211654000.0,0.0,0.19,,,,,,,0.0,,56.5,Bom
CSAN3,COSAN SA INDUSTRIA E COMERCIO ON,"Petróleo, Gás e Biocombustíveis",stock,441.0,17492600000.0,39784800000.0,-9517580000.0,3493750000.0,47412600000.0,,,,,,-184.0,,0.0,,41.5,Regular
CSED3,CRUZEIRO EDU ON NM,Diversos,stock,408.0,1487330000.0,2866370000.0,271939000.0,1652140000.0,460129000.0,1.65,0.95,,,2.555281,,90.0,,,75.0,Excelente
CSMG3,COPASA MG ON,Água e Saneamento,stock,5170.0,19659100000.0,8396960000.0,1355340000.0,8768800000.0,6862420000.0,1.55,,,,0.188476,,,0.43,,72.5,Bom
CSNA3,CSN ON,Siderurgia e Metalurgia,stock,642.0,8513520000.0,44494100000.0,-1998760000.0,12849800000.0,36995600000.0,-1.56,-0.3,,,,-426.0,66.0,0.0,,24.0,Fraco
CSPC3,COSIPA ON,,stock,124.0,0.0,5115170000.0,964115000.0,2126670000.0,2831920000.0,4.53,,,143.0,,,,0.0,,60.0,Bom
CSPC4,COSIPA PN,,stock,120.0,0.0,5115170000.0,964115000.0,2126670000.0,2831920000.0,4.53,,,143.0,,,,0.0,,60.0,Bom
CSRN3,COSERN ON,Energia Elétrica,stock,1360.0,2273440000.0,4331000000.0,722000000.0,1817000000.0,3075000000.0,3.97,,,,,315.0,,0.0,,52.5,Bom
CSRN5,COSERN PNA,Energia Elétrica,stock,1510.0,2524190000.0,4331000000.0,722000000.0,1817000000.0,3075000000.0,3.97,,,,,350.0,,0.0,,52.5,Bom
CSRN6,COSERN PNB,Energia Elétrica,stock,1550.0,2591060000.0,4331000000.0,722000000.0,1817000000.0,3075000000.0,3.97,,,,,359.0,,0.0,,52.5,Bom
CSTB3,COMPANHIA SIDERÚRGICA DE TUBARÃO ON,,stock,15000.0,0.0,5842730000.0,1693390000.0,8420670000.0,758130000.0,2.01,,,,,,,0.0,,65.0,Bom
CSTB4,COMPANHIA SIDERÚRGICA DE TUBARÃO PN,,stock,14769.0,0.0,5842730000.0,1693390000.0,8420670000.0,758130000.0,2.01,,,,,,,0.0,,65.0,Bom
CSUD3,CSU DIGITAL ON,Serviços Diversos,stock,1690.0,706420000.0,640124000.0,101751000.0,478135000.0,53377000.0,2.13,,,,0.129624,,,,,67.5,Bom
CTAX3,CONTAX ON,Serviços Diversos,stock,61.0,16293100.0,458350000.0,-16952000.0,90400000.0,165262000.0,-1.88,-0.37,,,,-96.0,18.0,0.0,,24.0,Fraco
CTIP3,CETIP ON NM,Serviços Financeiros Diversos,stock,4950.0,13017500000.0,1578280000.0,370599000.0,1486250000.0,166686000.0,2.49,,,,,,,0.0,,52.5,Bom
CTKA3,KARSTEN ON,"Tecidos, Vestuário e Calçados",stock,4695.0,291325000.0,763470000.0,61528000.0,80083000.0,342310000.0,,0.81,,,,473.0,,0.0,,47.5,Regular
CTKA4,KARSTEN PN,"Tecidos, Vestuário e Calçados",stock,3601.0,223442000.0,763470000.0,61528000.0,80083000.0,342310000.0,,0.81,,,,363.0,,0.0,,47.5,Regular
CTNM3,COTEMINAS ON,"Tecidos, Vestuário e Calçados",stock,713.0,218435000.0,635477000.0,-474918000.0,-375916000.0,1235300000.0,,,,,,-46.0,,0.0,,44.0,Regular
CTNM4,COTEMINAS PN,"Tecidos, Vestuário e Calçados",stock,86.0,26347000.0,635477000.0,-474918000.0,-375916000.0,1235300000.0,,,,,,-6.0,,0.0,,41.5,Regular
CTPC3,CTM CITRUS SA ON,Alimentos Processados,stock,20.0,2596200.0,0.0,34000.0,2411000.0,292000.0,0.14,0.0,,,,,,0.0,,40.54,Regular
CTPC4,CTM CITRUS SA PN,Alimentos Processados,stock,650.0,84377.0,0.0,34000.0,2411000.0,292000.0,0.14,0.0,,,,248.0,3.0,0.0,,40.54,Regular
CTSA3,SANTANENSE ON,"Tecidos, Vestuário e Calçados",stock,201.0,13981600.0,35551000.0,-161364000.0,99103000.0,235841000.0,,,,,,-9.0,14.0,0.0,,41.5,Regular
CTSA4,SANTANENSE PN,"Tecidos, Vestuário e Calçados",stock,129.0,8973240.0,35551000.0,-161364000.0,99103000.0,235841000.0,,,,,,-6.0,9.0,0.0,,41.5,Regular
CTSA8,SANTANENSE PND,"Tecidos, Vestuário e Calçados",stock,100.0,27825000.0,98346000.0,-122538000.0,130725000.0,210222000.0,,,,,,-23.0,21.0,0.0,,41.5,Regular
CTWR3,BLUE TREE HOTELS ON,,stock,10000.0,49900000.0,157232000.0,5115000.0,879000.0,-8082000.0,,0.33,,,,,,0.0,,57.5,Bom
